wav_file,label,transcription
Ses05M_script03_1_F000,3,do you think it s them ?
Ses04M_script02_2_M035,2,i m doing the best i can .
Ses04F_impro08_M015,0,and if i get sent to another operator i ll have to tell them the same damn story again . i don t i think i m just going to lose my mind . so if you could please just not do that that would be great . thank you .
Ses04F_script03_1_M001,3,i wonder .
Ses05F_impro07_F016,1,so should we get a place near campus ? or 
Ses02M_script01_3_M004,4,what ?
Ses05M_impro02_F015,3,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses03F_script02_2_F013,2,i do .
Ses03M_impro02_F023,2,you said two years .
Ses03F_script03_1_F015,2,well what if happens if one of us is to die ? does the one that s left still laugh ?
Ses05F_impro04_M005,5,you have to be willing you have to be willing to start you know at the bottom and work your way up . and
Ses05F_script01_2_M010,2,but kate . . .
Ses05M_impro02_F003,3,you didn t did you tell them you have two young children at home ?
Ses01F_script03_1_M002,3,it must be them then .
Ses04F_impro07_F007,1, laughter yeah uh . no .
Ses02F_script02_1_M024,1,think about the people in kansas they had to get plane tickets and hotel reservations to see this . we live forty minutes away . it s too good to pass up .
Ses04F_script01_2_F020,2,just don t stop believing .
Ses05F_impro02_M019,4,your your mom you want me to move in with your mom ?
Ses03M_script01_3_M033,2,a little more selfish and they d still be here today . and i got this idea watching them go down . see everything was being destroyed but there was one new thing that was being created .
Ses02M_script03_1_M000,3,good god .
Ses01F_script02_1_F007,0,how s that supposed to make me feel ?
Ses03M_impro06_M007,2,yeah .
Ses05M_script03_1_F013,5,if i laugh at everything then i must laugh at us too .
Ses01F_script03_2_M030,0,well then you ll wake up the people downstairs .
Ses05F_script03_2_M032,2,you better turn that off i think .
Ses05M_impro02_F002,3,what ? no you can t !
Ses05F_impro02_M019,4,your your mom you want me to move in with your mom ?
Ses04M_impro08_F019,4,really ?
Ses02M_impro04_M016,2,do something that i don t have to go out and do something stay at home i don t know .
Ses02M_script03_1_M000,3,good god .
Ses05M_impro02_F002,3,what ? no you can t !
Ses05F_impro06_F023,2,really hard to imagine that like you re going to continue to live and that person s just going to have stopped .
Ses03F_impro03_F021,1,like i think i want to get married i want to have two weddings . one here then one in europe .
Ses02M_script03_2_M011,5,no particular reason . anyhow they are very small ones .
Ses02M_impro07_M017,1,you know what i mean i bet the home games are just like nuts you know .
Ses02M_script01_1_M019,2,no it s not only my business .
Ses04F_impro05_F011,0,look fifty dollars is unacceptable . my bag itself cost over a hundred and fifty dollars . you can t just give me fifty dollar gift certificate to percoes or whatever the hell and then send me off like that s that s good enough . like that s all i needed was fifty dollars . my bag is worth more than that .
Ses03M_impro05b_M026,0,okay . get on the phone and figure out where my luggage is and tell me when it s going to get there alright ?
Ses04F_script03_1_M001,3,i wonder .
Ses02M_impro07_M020,1,yeah . right . a cult . i m looking forward to being in the cult .
Ses01M_script01_3_F021,2,you got to tell me .
Ses02F_script01_1_F035,4,what the hell is this ?
Ses02M_impro05_M004,4,for some reason so you think it won t show up ?
Ses01F_script02_2_M026,1,do you want to get married again ?
Ses01F_script03_2_F016,0,oh . it s a woman s duty to allure the man .
Ses01M_script02_1_M014,1,you know what we should ve brought a blanket too . man our blanket our blanket . wish i had six pack too a six pack would be just the ticket right about now huh six pack .
Ses02F_script03_1_F000,3,do you think it s them ?
Ses02M_script03_1_M000,3,good god .
Ses03F_script01_1_F038,2,no i don t want a diagram .
Ses05F_script01_3_M030,2,i mean that exactly that a little more selfish and they would have still been here today .
Ses04F_impro03_F017,1,really ?
Ses02M_script02_1_M041,1,they just turn as one and start the swim and brings them right here to this spot where we stand for a massive celebration of sex and death .
Ses01F_script03_1_F000,3,is it them ?
Ses03M_impro03_F030,4,okay . i haven t seen you in about two and a half years and i come back and you re getting engaged to somebody you only knew for
Ses05M_impro01_M015,0,wouldn t you ? oh come on . you just tell me . you would make an exception for me .
Ses04F_script02_2_M012,2,we ll see them this year .
Ses02M_script01_1_M038,0,the business ? the business doesn t inspire me .
Ses04F_impro07_F078,1,that s what you re saying . i m right . laughter 
Ses01M_script03_1_F002,3,what we re going to do ?
Ses02M_script03_2_F001,1,presents just a trivial little broach .
Ses03M_script02_2_F012,2,look it s pointless . it s . . .we re not going to see the grunions i mean it s like waiting around to see santa claus you know it s . . .
Ses05M_impro02_F010,2,why don t we do that can we can we just leave the country ?
Ses05M_impro05_M016,2,let me explain to you what the problem is . my grandfather s remains are in that bag . and i have to like distribute them today . we re suppose to you know throw them out to the sea today .
Ses01F_impro06_F021,2,my best friend heather . she s got a we have a we built this like little there s a park prospect park . and there is like a garden section of it that we set up for her .
Ses05F_impro03_F003,1,yeah .
Ses02F_impro01_F017,2,i really need this done today . as you can see the deadline is almost up and i can t come back .
Ses01F_impro05_F023,0,because i probably know him .
Ses05M_impro06_F007,2,i m sorry . i 
Ses01M_script03_1_M003,3,we re okay right darling ? whatever happens we re okay ?
Ses05M_script03_2_M009,0,me too bored stiff .
Ses03F_script01_1_M033,2,so what ? i m not fast with women .
Ses04F_impro01_M018,2,ma am you re going to have you look . you really you really
Ses05F_impro04_F029,2,i don t know .
Ses03F_impro04_F007,2,i feel like i m not doing anything . like i m not giving anything into this world .
Ses01F_script01_1_F014,2,why ?
Ses03M_impro02_F031,2,it s over .
Ses05M_impro01_F007,2,i don t know . i don t know who told you . it wasn t me .
Ses01F_impro05_F029,0,i don t think you have done everything you could do because i don t have my bag here yet .
Ses05M_script03_2_F013,2,don t be stupid .
Ses01F_script02_1_M023,5,why not ?
Ses02M_script01_3_M000,1,i know it went out of style didn t it ?
Ses04F_script02_2_F007,0,for heaven s sake this is not about fish .
Ses05M_script01_1b_M019,0,isn t it your business too if i tell dad and he throws a fit about it ? you have such a talent for ignoring things .
Ses01M_script03_2_M043,0,shut up . shut up . i wouldn t marry you again if you came crawling back to me on a bended knee . you are an evil tempered little vampire and i never want to see you again as long as i live .
Ses04M_script02_2_M038,4,yeah ?
Ses01F_impro05_F001,2,yeah . this is the fourth line that i have been in .
Ses04F_script03_1_F021,1,thank you dear . the same applies to you except that if i catch you so much as looking at another woman i ll kill you .
Ses05M_script02_1_M019,1,yeah but all that time on the beach is the highlight of their little lives . you know 
Ses01M_impro06_F021,5,mmhmm .
Ses04M_impro03_F008,1,yeah i would love to . thanks . laughter 
Ses02F_script02_1_F021,5,about what ?
Ses03F_impro07_F009,1,yeah i know my mom called me . i was with my girlfriend in boston and uh she got the letter and she called me she said i don t know do you want me to open it ? and i was like yes open it . and she opened it and she goes oh i m sorry nat .
Ses03M_script01_2_F011,2,it s like i know as long as she s waiting i m right again .
Ses05M_impro06_M014,2,you always think you know when you were you know when you were a little kid and you think something is gonna happen like it will all be better when i am older you know ?
Ses05M_impro07_F039,1,good for you .
Ses01M_impro06_M025,2,umm . . .
Ses03F_impro08_F013,5, on average would use .
Ses05M_impro02_F016,3,oh my god .
Ses02M_script01_3_M004,4,what ?
Ses05M_script01_1_M034,0,i ll get out . i ll go get married and live someplace else . i don t know maybe new york .
Ses01F_script03_1_F002,3,it had to happen sooner or later . what are we going to do ?
Ses05F_script02_2_F014,2,we had a bottle of champagne but no glasses and you ask me to dance so we took off our shoes and while we were dancing you said the most intimate things right in my ears so i could feel them as much as hear them .
Ses01M_script03_1_M001,3,i wonder .
Ses02M_script01_3_F013,1,every day since .
Ses04M_impro01_M005,2,don t you you don t have 
Ses03M_impro03_M031,1,she just graduated from high school and she s planning to apply for colleges and stuff .she s so great . she has so much life and energy and stuff .
Ses04M_impro07_F036,5,excuse me ?
Ses01M_script02_2_F000,5,that s the wind .
Ses05F_script03_2_F010,5,i don t see why you want any . you ve already had three glasses .
Ses03M_impro02_M037,2,fine . i ll see if i can talk to them .
Ses05M_script03_1_F020,5,elliott worms don t pop .
Ses04F_impro07_F042,1,alright .
Ses05M_impro07_F021,1,right exactly .
Ses03M_script02_2_F025,2,no .
Ses03M_impro04_F024,2,oh i know . but 
Ses02M_script02_2_M032,2, cause you know what you get carla you know what you get ? this .
Ses02M_impro07_F019,1,so you know what you are going to do there ?
Ses05M_impro08_F015,5,okay .
Ses01M_impro01_F011,0,what do you expect me to do ?
Ses03F_script01_3_M017,4,why didn t you ?
Ses03F_impro02_F022,2,but you re so good with her . you know she knows you better than she knows me cause i m at work every day .
Ses02F_impro03_M010,1,no . i m just as happy as you are . this is 
Ses01F_impro03_F023,5,yeah .
Ses05M_script01_3_F023,2,how many ?
Ses04F_script01_2_M016,2,why me above all ?
Ses03F_script02_1_M018,4,what ? are you kidding me ? we just got here . we d miss it . what s the point of coming down there if we just turn around and go home ?
Ses03M_script01_1_M037,5,but if i can t have that here i ll get out .
Ses03M_script01_1_F002,4,when ?
Ses05M_impro02_F015,3,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses05F_script03_1_F005,1,oh it sent shivers up my spine .
Ses05F_impro07_M026,1,you re a wild and crazy woman .
Ses04M_script03_2_M001,5,i didn t hit you very hard .
Ses04F_impro02_M014,2,i can t deal with this emotionally .
Ses04M_impro01_F017,2,i m sorry but i can t do that .
Ses03M_impro05b_M025,0,this is the worst customer service i ve ever gotten before .
Ses05F_script02_1_M009,1,are you cold ? you want my jacket ? we should have bought a blanket . our blanket . this is great isn t it ?
Ses05M_impro02_F016,3,oh my god .
Ses02M_impro08_F020,4,oh really ?
Ses03F_impro05_F016,0,give me i m going to talk to your supervisor . give me your supervisor . i want to talk to your supervisor right now .
Ses02F_script01_3_M033,2,i mean you can take those things out of a war but when you drive that car you ve gotta know that it came out of the love a man can have for a man . you ve gotta be a little better because of it .
Ses01M_script02_1_F002,4,what flashlight ?
Ses03M_impro07_M004,1,yeah .
Ses04F_impro03_F014,1,okey well well you know what ? i was hoping that you would help
Ses01F_script01_3_F020,1,i will never forgive you . all i d done was sit around wondering if i was crazy waiting so long wondering if you were thinking about me .
Ses01F_script03_1_M002,3,it must be them then .
Ses04F_impro05_F001,2,yeah . yeah i did .
Ses02F_script03_1_M024,5,i don t care what you do . see you could paint yourself green and dance naked in the place vendome and rush off madly with all the men in the world and i shan t say a word . as long as you love me best .
Ses02M_script01_3_M020,2,let s drive someplace . i want to be alone with you .
Ses04F_script01_3_M026,2,there s so many things mixed up .
Ses04F_script03_1_M002,3,it must be them then .
Ses01M_script01_2_F012,0,believe with me joe you got to believe . only last week a boy came back missing longer then larry you read it yourself .
Ses04M_script01_1_M023,2,she s not larry s girl .
Ses04F_script02_1_M040,1,ah i m giving myself goose bumps . all my hairs are popping up .
Ses01M_script02_2_M015,2,okay i m trying to work this backwards
